Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
N;RR;BOA VISTA;J J GOMES DE SOUSA;26981317000220;RUA CAPRICORNIO;170;;JARDIM PRIMAVERA;69314-218;GLP;17/11/2025;132;;R$ / 13 kg;AMAZONGÁS
S;RS;CANOAS;BOM GAS GONZALES REVENDEDORA DE GAS LTDA;34007040000187;RUA DOM FELICIANO;958;;NITEROI;92120-070;GLP;17/11/2025;109;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;RIO VERDE;GAS REAL LTDA;33177165000192;AVENIDA 75;SN;QUADRA47                  LOTE  08;POPULAR;75903-490;GLP;17/11/2025;130;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;PIRACICABA;REVENDEDORA DE GAS E AGUA PAULICEIA LTDA;34132400000172;RUA FERNANDO LOPES;135;;PAULICEIA;13424-060;GLP;17/11/2025;99,99;;R$ / 13 kg;BRANCA
S;SC;TUBARAO;AUTO POSTO CASTELINHO LTDA;30302573000130;RUA JOAO DE ESPINDOLA;22;SALA  01;SAO CRISTOVAO;88703-107;GLP;17/11/2025;110;;R$ / 13 kg;BRANCA
SE;SP;JACAREI;ALTHA AUTO POSTO LTDA;29581066000102;AVENIDA SAO JORGE;1468;;CIDADE SALVADOR;12312-000;GLP;17/11/2025;94;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;MS;DOURADOS;W.A. TANIZAKI;31531568000162;RUA BALBINA DE MATOS;1715;;JARDIM CLIMAX;79820-090;GLP;17/11/2025;145;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;SOROCABA;ATLANTICO COMERCIO DE GAS E TRANSPORTE LTDA;62743711000618;RUA ATANAZIO SOARES;4065;;PARQUE DAS LARANJEIRAS;18077-416;GLP;17/11/2025;104,99;;R$ / 13 kg;LIQUIGÁS
SE;RJ;RESENDE;GRUPO FUZA GAZ 2 LTDA;31588729000154;AVENIDA TENENTE CORONEL ADALBERTO MENDES;1636;LOJA;SANTA ISABEL;27522-240;GLP;17/11/2025;115;;R$ / 13 kg;ULTRAGAZ
SE;SP;OSASCO;NOVA GRANADA LTDA.;28075798000150;AVENIDA VISCONDE DE NOVA GRANADA;2163;;CIPAVA;06075-130;GLP;17/11/2025;109,99;;R$ / 13 kg;BRANCA
NE;MA;IMPERATRIZ;FURTADO & FURTADO LTDA;34758790000190;AVENIDA PEDRO NEIVA DE SANTANA;17;;VILA REDENCAO;65910-345;GLP;17/11/2025;109,99;;R$ / 13 kg;BAHIANA
N;RR;BOA VISTA;J W BEZERRA DE SOUZA LTDA;34961457000184;AVENIDA RUI BARAUNA;13;;CARANA;69313-600;GLP;17/11/2025;130;;R$ / 13 kg;AMAZONGÁS
CO;MT;ALTA FLORESTA;MOLINA GAS LTDA;08775117002100;AVENIDA LUDOVICO DA RIVA NETO;3796;;CENTRO;78580-000;GLP;17/11/2025;140;;R$ / 13 kg;BRANCA
S;SC;ITAJAI;ISAEL DA SILVA;34379221000134;RUA VEREADOR AIRTON DE SOUZA;234;SALA COMERCIAL;SAO VICENTE;88309-230;GLP;17/11/2025;120;;R$ / 13 kg;BRANCA
SE;SP;PRAIA GRANDE;TIMOTEO & DIAS COMERCIO DE GAS LTDA;34382542000198;RUA AFONSO BOVERO;S/N;;OCIAN;11704-110;GLP;17/11/2025;109,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;SANTOS;AUTO POSTO FORENSE LTDA;12231424000146;RUA BRAZ CUBAS;143;;VILA NOVA;11013-163;GLP;17/11/2025;125;;R$ / 13 kg;CONSIGAZ
N;AM;MANAUS;MERCADINHO E ACOUGUE NASCIMENTO EIRELI;27502580000252;RUA CEDRO ROSA;10;LT 10 QD B13              LT PQ DAS GARCAS;NOVO ALEIXO;69098-414;GLP;17/11/2025;122;;R$ / 13 kg;FOGAS
CO;GO;APARECIDA DE GOIANIA;JESSILVAN COUTINHO PASSOS;33833485000153;RUA 100-A;SN;QUADRA111                 LOTE  06;ITAPUA;74940-190;GLP;17/11/2025;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;ITABORAI;MEGA GAS DEPOSITO DE GAS LTDA;32489620000122;RUA CESAR XARA;735;LOJA                      AREA B;QUISSAMA;24804-415;GLP;17/11/2025;105;;R$ / 13 kg;BRANCA
CO;MS;DOURADOS;AUTO POSTO ANIELLI LTDA;03084756000154;AVENIDA MARCELINO PIRES;7250;;JARDIM MARCIA;79841-000;GLP;17/11/2025;120;;R$ / 13 kg;COPA ENERGIA
N;RR;BOA VISTA;KELRY FERNANDES SILVA EIRELI;29889716000254;RUA RIO GRANDE DO NORTE;988;;ESTADOS;69305-460;GLP;17/11/2025;149;;R$ / 13 kg;FOGAS
N;AP;MACAPA;BORGES & PINHEIRO LTDA;34774937000136;RUA CLAUDOMIRO DE MORAES;2751;;NOVO BURITIZAL;68904-001;GLP;17/11/2025;115;;R$ / 13 kg;BAHIANA
SE;SP;DIADEMA;GASBOM DIADEMA COMERCIO DE GAS LTDA;35294630000109;AVENIDA DOM JOAO VI;499;;TABOAO;09940-150;GLP;17/11/2025;109,99;;R$ / 13 kg;CONSIGAZ
SE;SP;SOROCABA;PAULO DOMINGUES 37193074920;31890934000170;AVENIDA MANOEL DE CAMARGO SAMPAIO;692;;VILA HELENA;18071-195;GLP;17/11/2025;115;;R$ / 13 kg;BRANCA
NE;PE;PETROLINA;JOSE CARLOS FREIRE DOS SANTOS;34813229000167;RUA TREZE;11;;LOTEAMENTO RECIFE;56320-771;GLP;17/11/2025;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;DF;BRASILIA;POSTO DE COMBUSTIVEIS GARANTIA LTDA;72578438000162;QI 07 LOTES 01 A 04;S/N;SETOR DE INDUSTRIA;TAGUATINGA;72135-170;GLP;17/11/2025;112;;R$ / 13 kg;BRANCA
SE;MG;JOAO MONLEVADE;DISTRIBUIDORA CLUBE DO GAS LTDA;35168583000149;AVENIDA ARMANDO FAJARDO;360;;LOANDA;35930-340;GLP;17/11/2025;110;;R$ / 13 kg;BRANCA
SE;SP;SOROCABA;SERGIO LUIZ SILVA;34674273000133;AVENIDA ITAVUVU;5176;FRENTE;JARDIM SANTA CECILIA;18078-005;GLP;17/11/2025;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;GOVERNADOR VALADARES;P. DA S.M. COSTA - GAS;32334273000169;AVENIDA DO CANAL;40;;ALTINOPOLIS;35053-060;GLP;17/11/2025;125;;R$ / 13 kg;COPA ENERGIA
N;PA;BELEM;G2F COMERCIO DE COMBUSTIVEIS LTDA;34808701000173;AVENIDA TAVARES BASTOS;1533;A;MARAMBAIA;66615-005;GLP;17/11/2025;115;;R$ / 13 kg;BAHIANA
CO;MT;CUIABA;JOSIANE CRISTINA SANTOS SILVA;27450069000173;AVENIDA SENADOR METELLO;1240;;CENTRO-SUL;78020-600;GLP;17/11/2025;105;;R$ / 13 kg;BRANCA
CO;MS;DOURADOS;AUTO POSTO SAN FRANCISCO LTDA.;04655306000137;RUA PONTA PORA;2575;;VILA PLANALTO;79825-080;GLP;17/11/2025;115;;R$ / 13 kg;COPA ENERGIA
NE;SE;NOSSA SENHORA DO SOCORRO;POINT GAS REVENDEDORA LTDA;29505266000178;AVENIDA J;140 A;;CONJUNTO JOAO ALVES FILHO;49160-000;GLP;17/11/2025;108;;R$ / 13 kg;BAHIANA
N;RR;BOA VISTA;ELIANA FERNANDES DE SOUZA;08515450000129;AVENIDA RUI BARAUNA;1459;;CARANA;69313-600;GLP;17/11/2025;155;;R$ / 13 kg;AMAZONGÁS
NE;BA;TEIXEIRA DE FREITAS;T E K COMERCIO DE GAS E BEBIDAS LTDA;37011470000160;AVENIDA PRESIDENTE GETULIO VARGAS;6243 A;;JARDIM LIBERDADE;45994-330;GLP;17/11/2025;95;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;PRESIDENTE PRUDENTE;A.S DE PAULA SILVA COMERCIO DE GAS;37177428000114;RUA ABILIO NASCIMENTO;143;;VILA MARINA;19031-000;GLP;17/11/2025;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;RIO DE JANEIRO;RAFAEL RIBEIRO MONTEIRO DE CASTRO COMERCIO DE GAS LTDA;30935410000195;RUA JOAO MACHADO;S/N;LOTE 4 E 5;IRAJA;21361-490;GLP;17/11/2025;90;;R$ / 13 kg;BRANCA
CO;GO;APARECIDA DE GOIANIA;CRISTINA MORAIS DE LIMA;31844246000173;RUA 109;sn;"QUADRA 56;LOTE 01";JARDIM TROPICAL;74946-120;GLP;17/11/2025;110;;R$ / 13 kg;BRANCA
NE;BA;VITORIA DA CONQUISTA;FANGAS LTDA;36119939000117;RUA G LOT COR FELICIA;38;LOT JD GUANABARA;FELICIA;45055-188;GLP;17/11/2025;106;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;AMERICANA;CARMO & BATISTA COMERCIO DE BEBIDAS LTDA;37482498000186;AVENIDA DE CILLO;3077;;PARQUE NOVO MUNDO;13467-600;GLP;17/11/2025;104,99;;R$ / 13 kg;ULTRAGAZ
CO;MT;SINOP;MARTINS & MARTINS LTDA;03790896001039;AVENIDA BRUNO MARTINI;550;;JARDIM BARCELONA;78555-343;GLP;17/11/2025;140;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;RR;BOA VISTA;ROBSON MELO DE SOUZA;36937428000102;RUA ALCIDES LIMA;341;;CAIMBE;69312-172;GLP;17/11/2025;140;;R$ / 13 kg;FOGAS
SE;SP;PIRACICABA;DELANIA FRANCISCA DE SOUZA;37335058000104;AVENIDA TAUBATE;322;;PERDIZES;13423-570;GLP;17/11/2025;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;RS;SAO LUIZ GONZAGA;REDE DE POSTOS PARATI LTDA;06287728000475;RODOVIA BR 285 KM 568;SN;;MONSENHOR WOLSKI;97800-000;GLP;17/11/2025;125;;R$ / 13 kg;BRANCA
S;SC;BLUMENAU;BASE - GAS REGIONAL LTDA;06983577000732;RUA FREDERICO JENSEN;1618;;ITOUPAVAZINHA;89066-300;GLP;17/11/2025;120;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;BELO HORIZONTE;W DE PAULA PEREIRA COMERCIO DE GAS;37576822000125;RUA MARIA DE LOURDES DA CRUZ;488;;MANTIQUEIRA;31655-230;GLP;17/11/2025;99,99;;R$ / 13 kg;BRANCA
SE;SP;GUARUJA;COPA GUARUJA GAS III LTDA;37626076000137;RUA DONA JOANA DE MENEZES FARO;1025;;SITIO PAECARA (VICENTE DE CARVALHO);11462-000;GLP;17/11/2025;119,99;;R$ / 13 kg;CONSIGAZ
SE;RJ;NOVA IGUACU;E. S. DA CONCEICAO GAS;33117442000171;AVENIDA ABILIO AUGUSTO TAVORA;1748;QUADRAX                   LOTE  2;NOVA ERA;26275-580;GLP;17/11/2025;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO PAULO;BROOKLINGAS COMERCIO DE GAS LTDA;28197449000100;AVENIDA JOAO DIAS;159;;SANTO AMARO;04723-000;GLP;17/11/2025;119,99;;R$ / 13 kg;CONSIGAZ
N;PA;BELEM;MARAJO CARDOSO COMERCIO VAREJISTA DE GLP LTDA;11001001000258;RODOVIA AUGUSTO MONTENEGRO;1247C;;CAMPINA DE ICOARACI (ICOARACI);66813-000;GLP;17/11/2025;104,99;;R$ / 13 kg;BAHIANA
S;PR;PONTA GROSSA;JESIELE DA SILVA PONTES & CIA LTDA;21025844000167;ESTRADA JOSE KALINOSKI;450;;CONTORNO;84060-160;GLP;17/11/2025;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;RS;CANOAS;GAS SUL COMERCIO DE GAS LTDA;35416295000166;RUA TOBIAS BARRETO;681;;NOSSA SENHORA DAS GRACAS;92110-310;GLP;17/11/2025;105;;R$ / 13 kg;ULTRAGAZ
NE;BA;SALVADOR;ANDREA PATRICK DE ANDRADE DE ALMEIDA COMERCIO VAREJISTA DE GAS;04185631000183;RUA NOVA DO VALE;1;LOJA 01 LOJA 01;PERNAMBUES;41130-440;GLP;17/11/2025;113;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;IPATINGA;DANUZIA KELLE FERREIRA SILVA COMERCIO DE GAS LTDA;29616862000125;RUA PROCOPIO FERREIRA;105;;IDEAL;35162-218;GLP;17/11/2025;100;;R$ / 13 kg;BRANCA
NE;MA;SAO LUIS;AGUIAR PETROLEO E LOCACOES LTDA;27192758000710;AVENIDA ITAPIRACO;S/N;LOTE  ITAPIRACO;ANIL;65051-160;GLP;17/11/2025;120;;R$ / 13 kg;COPA ENERGIA
SE;RJ;RESENDE;TELLES CENTRAL GAS - COMERCIO DE GLP LTDA;38085487000125;RUA HOSTILIO DE SOUZA;1223;LOJA  0;VILA ITAPUCA;27524-040;GLP;17/11/2025;115;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;BA;TEIXEIRA DE FREITAS;ROCHA E SANTOS COMERCIO DE GAS LTDA;39749886000106;RUA VIRGILIO DA CONCEICAO;57;;SAO LOURENCO;45992-042;GLP;17/11/2025;96;;R$ / 13 kg;BRANCA
N;AP;MACAPA;M. H. F. LIMA - EIRELI;36287386000101;AVENIDA SALGADO FILHO;759;;SANTA RITA;68901-281;GLP;17/11/2025;136;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;ITAPERUNA;DEPOSITO DE GAS AEROPORTO LTDA;36967104000117;RUA BOM JESUS;430;;AEROPORTO;28300-000;GLP;17/11/2025;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;HORTOLANDIA;JD AMANDA COMERCIO DE GLP LTDA;35797856000114;AVENIDA PRINCESA ISABEL;1595;;JARDIM AMANDA I;13188-021;GLP;17/11/2025;94,99;;R$ / 13 kg;LIQUIGÁS
SE;SP;JACAREI;CLEBER FERNANDO DA SILVA COMERCIO DE GAS;39599546000146;AVENIDA DANTE SIANI;338;;JARDIM SANTA MARINA;12312-420;GLP;17/11/2025;85;;R$ / 13 kg;FOGAS
NE;BA;SALVADOR;REI GAS COMERCIO VAREJISTA DE GLP EIRELI;38821052000100;RUA PROFESSOR PLINIO GARCEZ DE SENA;S/N;;MUSSURUNGA I;41490-340;GLP;17/11/2025;128;;R$ / 13 kg;BAHIANA
S;RS;CANOAS;LINDA TAMI DE JESUS;39398197000102;RUA SANTA TEREZINHA;529;;NOSSA SENHORA DAS GRACAS;92025-620;GLP;17/11/2025;108;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;APARECIDA DE GOIANIA;ERICA ALESSANDRA DE SOUZA MENDONCA  LTDA;37931982000145;AVENIDA GUYRAUPIA;S/Nº;QUADRA079                 LOTE  0010;JARDIM HELVECIA;74933-560;GLP;17/11/2025;95;;R$ / 13 kg;BRANCA
SE;SP;GARCA;VG COMERCIO DE GAS LTDA;40372172000100;RUA CEL JOAQUIM PIZA;807;;FERRAROPOLIS;17400-084;GLP;17/11/2025;125;;R$ / 13 kg;ULTRAGAZ
NE;MA;SAO LUIS;L S COMERCIO E SERVICOS LTDA;12125791000912;AVENIDA JERONIMO DE ALBUQUERQUE MARANHAO;5;;COHAB ANIL I;65051-210;GLP;17/11/2025;120;;R$ / 13 kg;LIQUIGÁS
N;RO;PORTO VELHO;A M SOARES COMERCIO DE ALIMENTOS;28657651000178;RUA JOSE VIEIRA CAULA;7192;;ESPERANCA DA COMUNIDADE;76825-144;GLP;17/11/2025;115;;R$ / 13 kg;FOGAS
NE;SE;NOSSA SENHORA DO SOCORRO;KACIO SANTOS BARRETO COMERCIO VAREJISTA DE GAS;21901380000105;AVENIDA 2 DE FEVEREIRO;38;;CENTRO;49160-000;GLP;17/11/2025;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;JACAREI;COMERCIAL GASMAIS LTDA;16103050000649;RUA SANTO IVO;622;;CIDADE SALVADOR;12312-190;GLP;17/11/2025;94,99;;R$ / 13 kg;ULTRAGAZ
NE;MA;SAO LUIS;L S COMERCIO E SERVICOS LTDA;12125791001307;AVENIDA SAO LUIS REI DE FRANCA;190;;TURU;65065-470;GLP;17/11/2025;120;;R$ / 13 kg;COPA ENERGIA
CO;DF;BRASILIA;RIBA COMERCIO VAREJISTA DE GAS LTDA;37253335000121;AREA ADE CONJUNTO 5 LOTE;4;;SAMAMBAIA SUL (SAMAMBAIA);72314-705;GLP;17/11/2025;104,99;;R$ / 13 kg;BRANCA
SE;SP;BARRETOS;EVERTON MOREIRA DA SILVA GAS E AGUA;41644727000199;RUA SANTA TEREZINHA;325;;SANTA TEREZINHA;14787-000;GLP;17/11/2025;115;;R$ / 13 kg;BRANCA
NE;CE;JUAZEIRO DO NORTE;RICARDO F LIMA;40115070000100;AVENIDA PARAIBA;379;;PIRAJA;63034-260;GLP;17/11/2025;120;;R$ / 13 kg;BRANCA
NE;MA;SAO LUIS;CALU COMBUSTIVEIS LTDA;40290010000123;RUA ANTONIO RAPOSO;407;;CUTIM ANIL;65045-215;GLP;17/11/2025;119,99;;R$ / 13 kg;LIQUIGÁS
S;SC;ITAJAI;IDEAL GAS LTDA;41452993000110;AVENIDA CAMPOS NOVOS;727;;SAO VICENTE;88309-650;GLP;17/11/2025;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;PONTA GROSSA;GAS FORT COMERCIO DE GLP LTDA;41126546000170;RUA NICOLAU KLUPPEL NETO;1023;SALA  .;CONTORNO;84061-000;GLP;17/11/2025;115;;R$ / 13 kg;BRANCA
N;AM;MANAUS;AUTO POSTO PONTA NEGRA LTDA;35008891000107;AVENIDA CORONEL TEIXEIRA;7461;;NOVA ESPERANCA;69037-473;GLP;17/11/2025;120;;R$ / 13 kg;FOGAS
SE;RJ;NOVA IGUACU;BETEL COMERCIO DE GLP LTDA;40155617000109;ESTRADA LUIZ MARIO DA ROCHA LIMA;270;LOJA  0;AUSTIN;26086-070;GLP;17/11/2025;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;OSASCO;LIVIA GAS COMERCIO DE GLP, AGUA E ACESSORIOS LTDA;41011380000147;AVENIDA SPORT CLUB CORINTHIANS PAULISTA;448;;BUSSOCABA;06132-380;GLP;17/11/2025;94,99;;R$ / 13 kg;ULTRAGAZ
S;SC;ITAJAI;POSTO MIME S.A.;83488882003390;RODOVIA ANTONIO HEIL;655;;ITAIPAVA;88316-001;GLP;17/11/2025;129,99;;R$ / 13 kg;ULTRAGAZ
S;RS;CANOAS;DAVI TEIXEIRA DA ROSA LTDA;28422209000162;RUA ALEXANDRE DE GUSMAO;1381;;ESTANCIA VELHA;92030-340;GLP;17/11/2025;115;;R$ / 13 kg;BRANCA
NE;BA;ITAMARAJU;GAMA COMERCIO DE GAS E BEBIDAS LTDA;41257807000191;RUA CARLOS GOMES;399;TERREO;CENTRO;45836-000;GLP;17/11/2025;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;PA;CASTANHAL;RAINHA DO GAS LTDA;41856952000199;ALAMEDA TIRADENTES;3340;B;CAICARA;68744-100;GLP;17/11/2025;115;;R$ / 13 kg;BAHIANA
SE;SP;OSASCO;FORT-GAS COMERCIO LTDA;40884335000134;AVENIDA SPORT CLUB CORINTHIANS PAULISTA;2800;;BUSSOCABA;06132-380;GLP;17/11/2025;109,99;;R$ / 13 kg;ULTRAGAZ
CO;GO;APARECIDA DE GOIANIA;GOIAS III SERVICE LTDA;36704739000121;RUA X 12;SN;QUADRA23                  LOTE  18;AMERICAN PARK;74953-130;GLP;17/11/2025;110;;R$ / 13 kg;BRANCA
NE;BA;GUANAMBI;NOSSO GAS COMERCIO DE GAS LTDA;36328301000196;AVENIDA BARAO DO RIO BRANCO;698;;SAO FRANCISCO;46430-000;GLP;17/11/2025;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;LIMEIRA;CLEIA FORTE GAS LTDA;30213709000217;AVENIDA LARANJEIRAS;2415;;JARDIM ELISA FUMAGALLI;13485-254;GLP;17/11/2025;99,99;;R$ / 13 kg;LIQUIGÁS
NE;BA;ITAMARAJU;M. DE JESUS MELO GAS E AGUA;40799703000146;RUA ITAPEBI;95;;CRISTO REDENTOR;45836-000;GLP;17/11/2025;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;MA;SAO LUIS;AGUIAR PETROLEO E LOCACOES LTDA;27192758000630;AVENIDA GUAJAJARAS;S/N;;TIRIRICAL;65055-285;GLP;17/11/2025;119,99;;R$ / 13 kg;COPA ENERGIA
S;SC;MAFRA;SOUZA GAS LTDA;42478337000159;RUA SAO JOAO MARIA;796;;CENTRO II ALTO DE MAFRA;89300-076;GLP;17/11/2025;115;;R$ / 13 kg;COPA ENERGIA
CO;MT;CUIABA;ANDRE GUILHERME PEREIRA DE CAMPOS;41921007000123;RUA GENERAL CAMISAO;63;;DOM AQUINO;78015-130;GLP;17/11/2025;115;;R$ / 13 kg;COPA ENERGIA
NE;AL;ARAPIRACA;VIEIRA & RIBEIRO GAS LTDA;03858733000907;AVENIDA MUNIZ FALCAO;379;;SAO LUIZ;57301-381;GLP;17/11/2025;105;;R$ / 13 kg;LIQUIGÁS
N;PA;SANTAREM;A L BATISTA JUNIOR LTDA;27709069000900;AVENIDA CURUA UNA;5180;;URUMARI;68015-580;GLP;17/11/2025;87,99;;R$ / 13 kg;BRANCA
SE;SP;GUARUJA;GAS DO FORTE GUARUJA EIRELI;39741570000178;AVENIDA SANTOS DUMONT;153;;SANTO ANTONIO;11432-502;GLP;17/11/2025;115;;R$ / 13 kg;BRANCA
SE;RJ;NOVA IGUACU;MESQUITA COMERCIO VAREJISTA DE GAS LTDA;42133383000116;ESTRADA LUIS LEMOS;1717;QUADRAA                   LOTE  1;CARMARI;26022-140;GLP;17/11/2025;80;;R$ / 13 kg;BRANCA
S;RS;CAXIAS DO SUL;AUTO POSTO COMBOIO LTDA;90011305000949;RUA JACOB LUCHESI;2111;SALA  01;SANTA CATARINA;95032-000;GLP;17/11/2025;130;;R$ / 13 kg;LIQUIGÁS
SE;SP;CATANDUVA;LEONEL DA COSTA LTDA;40958130000156;AVENIDA PALMARES;2,539;;VILA BELA;15804-115;GLP;17/11/2025;109,8;;R$ / 13 kg;ULTRAGAZ
SE;MG;BELO HORIZONTE;ADAMEX FERREIRA DA FONSECA;07050105000447;RUA NELSON HUNGRIA;257;;TUPI A;31842-330;GLP;17/11/2025;95;;R$ / 13 kg;BRANCA
NE;SE;NOSSA SENHORA DO SOCORRO;THIAGO VIEIRA SANTOS REVENDEDOR DE GAS LTDA;42716509000185;RUA ANTONIO VALADAO;490;;SEDE;49160-000;GLP;17/11/2025;108;;R$ / 13 kg;BAHIANA
S;SC;BLUMENAU;POSTO MIME S.A.;83488882001770;RODOVIA BR 470 KM 58;4125;;BADENFURT;89070-205;GLP;17/11/2025;124,99;;R$ / 13 kg;ULTRAGAZ
SE;MG;ITUIUTABA;MINI MERCADO MEDEIROS LTDA;19411164000563;RUA VINTE E SEIS;1751;;CENTRO;38300-080;GLP;17/11/2025;105;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO PAULO;GASBOM IPIRANGA COMERCIO DE GAS LTDA;40988216000121;RUA BOM PASTOR;463;;IPIRANGA;04203-050;GLP;17/11/2025;114,99;;R$ / 13 kg;CONSIGAZ
N;AM;MANAUS;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;84477215001755;AVENIDA ALVARO BOTELHO MAIA;5;;PRESIDENTE VARGAS;69025-080;GLP;17/11/2025;125;;R$ / 13 kg;BRANCA
SE;RJ;RESENDE;CARLOS M. FERREIRA DE ASSIS;39340075000157;RUA PADRE JOSE SANDRUP;1159;OFICINA;VILA JULIETA;27521-111;GLP;17/11/2025;115;;R$ / 13 kg;LIQUIGÁS
N;AM;MANAUS;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;84477215002050;RUA PROFESSOR MARCIANO ARMOND;1559;;SAO FRANCISCO;69057-030;GLP;17/11/2025;125;;R$ / 13 kg;BRANCA
N;AM;MANAUS;EXPRESS PETROLEO LTDA;84537349000157;AVENIDA DESEMBARGADOR JOAO MACHADO;391;;ALVORADA  I;69043-000;GLP;17/11/2025;125;;R$ / 13 kg;BRANCA
NE;BA;SALVADOR;R QUEIROZ DIAS;29472402000170;ESTRADA DO CURRALINHO;71;;BOCA DO RIO;41710-750;GLP;17/11/2025;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;SAO JOAO DE MERITI;SAO JOAO COMERCIO DE GAS LTDA;42131717000112;RUA HELOISA PACHECO DE LIMA;0;LOTE  01                  QUADRA22;JARDIM MERITI;25555-460;GLP;17/11/2025;90;;R$ / 13 kg;BRANCA
S;RS;CANOAS;ANA CARLA VIEIRA CASTRO;43539484000154;RUA A J RENNER;1967;;ESTANCIA VELHA;92030-010;GLP;17/11/2025;115;;R$ / 13 kg;ULTRAGAZ
SE;MG;JUIZ DE FORA;FORTES GAS BENFICA LTDA;44384622000136;RUA BENTO GONCALVES;419;;BENFICA;36090-380;GLP;17/11/2025;89,99;;R$ / 13 kg;BRANCA
NE;PE;OLINDA;R V DA SILVA JUNIOR COMERCIO VAREJISTA DE GAS EIRELI;37285052000161;RUA PREF MANUEL REGUEIRA;638;;BULTRINS;53320-160;GLP;17/11/2025;100;;R$ / 13 kg;BAHIANA
N;PA;SANTAREM;ULTRAGAZ + SANTAREM LTDA;43881086000111;AVENIDA DOUTOR ANISIO CHAVES;386;;JARDIM SANTAREM;68030-360;GLP;17/11/2025;100;;R$ / 13 kg;BAHIANA
SE;SP;ARACATUBA;LIDER COMERCIO DE AGUA E GAS ARACATUBA LTDA;43288830000179;RUA PADRE FRANCISCO SERSEN;337;;GUANABARA;16026-240;GLP;17/11/2025;103;;R$ / 13 kg;BRANCA
SE;SP;SOROCABA;FBR COMERCIO DE GAS SOROCABA LTDA;44337466000152;AVENIDA ITAVUVU;471;;VILA OLIMPIA;18075-042;GLP;17/11/2025;120;;R$ / 13 kg;ULTRAGAZ
SE;MG;PARA DE MINAS;JWS DISTRIBUIDORA DE GAS EIRELI;42447131000161;AVENIDA VEREADOR RONALDO DE CASTRO ALVES;700;LOJA  A;DA PROVIDENCIA;35660-970;GLP;17/11/2025;95;;R$ / 13 kg;CONSIGAZ
CO;GO;APARECIDA DE GOIANIA;DISTRIBUIDORA NDJ EIRELI;05788836000116;AVENIDA W 1;SN;QUADRA0053                LOTE  0016;PAPILLON PARK - COMPLEMENTO;74950-200;GLP;17/11/2025;115;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;RR;BOA VISTA;BASGAL & BASGAL LTDA;43583655000142;RUA PIRARARA;148;;SANTA TEREZA;69314-112;GLP;17/11/2025;145;;R$ / 13 kg;FOGAS
SE;SP;HORTOLANDIA;CAMARGO OLIVEIRA DISTRIBUIDORA DE GAS LTDA;37084251000373;AVENIDA ANHANGUERA;260;;VILA REAL CONTINUACAO;13183-224;GLP;17/11/2025;94,99;;R$ / 13 kg;CONSIGAZ
S;RS;CANOAS;JANA GAS E AGUA LTDA;44405721000157;RUA ERNESTO CHE GUEVARA;178;LOTE  POR DO SOL;GUAJUVIRAS;92440-848;GLP;17/11/2025;110;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO PAULO;GASBOM ESTRADA DAS LAGRIMAS COMERCIO DE GAS LTDA;35689366000102;RUA ALENCAR ARARIPE;35;ANEXO 39 E 43;SACOMA;04253-000;GLP;17/11/2025;106;;R$ / 13 kg;CONSIGAZ
